status_change,off,PoolHeaterPhoton,"December 2, 2017 at 04:45PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 04:49PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 04:53PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 04:56PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 04:59PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:02PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:00PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:05PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:09PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:16PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:20PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:24PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:28PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 05:32PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 05:37PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:21PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:21PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:30PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:33PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:38PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:41PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:45PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:53PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:49PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 06:55PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 06:57PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:05PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:04PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:10PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:13PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:15PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:17PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:22PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:20PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:25PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:26PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 07:50PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 07:58PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:02PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:07PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:10PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:12PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:18PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:15PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:22PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:25PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:31PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:35PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:38PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:41PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:47PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:44PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 08:52PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 08:56PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:00PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:03PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:06PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:09PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:14PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:19PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:22PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:25PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:29PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:31PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:34PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:38PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:40PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:43PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:46PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:51PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:49PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 09:54PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 09:57PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 10:01PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 10:05PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 10:08PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 10:11PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 10:14PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 10:16PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 10:18PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 11:38PM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 11:51PM"
status_change,on,PoolHeaterPhoton,"December 2, 2017 at 11:54PM"
status_change,on,PoolHeaterPhoton,"December 3, 2017 at 12:02AM"
status_change,off,PoolHeaterPhoton,"December 2, 2017 at 11:59PM"
status_change,off,PoolHeaterPhoton,"December 3, 2017 at 12:06AM"
status_change,on,PoolHeaterPhoton,"December 3, 2017 at 12:10AM"
status_change,off,PoolHeaterPhoton,"December 3, 2017 at 12:13AM"
status_change,on,PoolHeaterPhoton,"December 3, 2017 at 12:16AM"
status_change,off,PoolHeaterPhoton,"December 3, 2017 at 12:20AM"
status_change,off,PoolHeaterPhoton,"December 3, 2017 at 12:26AM"
status_change,on,PoolHeaterPhoton,"December 3, 2017 at 12:24AM"
status_change,on,PoolHeaterPhoton,"December 3, 2017 at 12:29AM"
status_change,off,PoolHeaterPhoton,"December 3, 2017 at 12:33AM"
status_change,on,PoolHeaterPhoton,"December 3, 2017 at 12:40AM"
status_change,off,PoolHeaterPhoton,"December 3, 2017 at 12:45AM"
status_change,on,PoolHeaterPhoton,"December 3, 2017 at 12:49AM"
status_change,off,PoolHeaterPhoton,"December 3, 2017 at 12:52AM"
